component,baseline_iq,group_size,sampling,reported_iq,empirical_probability,exact_probability
fluid,101,35,without_replacement,136,0.0,0.0
fluid,101,35,without_replacement,137,0.0,0.0
fluid,101,35,without_replacement,138,0.0,0.0
fluid,101,35,without_replacement,139,0.0,0.0
fluid,101,35,without_replacement,140,0.0,0.0
fluid,101,35,without_replacement,141,0.0,0.0
fluid,101,35,without_replacement,142,0.0,0.0
fluid,101,35,without_replacement,143,0.0,0.0
fluid,101,35,without_replacement,144,0.0,0.0
fluid,101,35,without_replacement,145,0.0,0.0
fluid,101,35,without_replacement,146,0.0,0.0
fluid,101,35,without_replacement,147,0.0,0.0
fluid,101,35,without_replacement,148,0.0,0.0
fluid,101,35,without_replacement,149,0.0,0.0
fluid,101,35,without_replacement,150,0.0,0.0
fluid,101,35,without_replacement,151,0.0,0.0
fluid,101,35,without_replacement,152,0.0,0.0
fluid,101,35,without_replacement,153,0.0,0.0
fluid,101,35,without_replacement,154,0.0,0.0
fluid,101,35,without_replacement,155,0.0,0.0
fluid,101,35,without_replacement,156,0.0,0.0
fluid,101,35,without_replacement,157,0.0,0.0
fluid,101,35,without_replacement,158,0.0,0.0
fluid,101,35,without_replacement,159,0.0,0.0
fluid,101,35,without_replacement,160,0.0,0.0
fluid,101,40,with_replacement,40,0.0,0.0
fluid,101,40,with_replacement,41,0.0,0.0
fluid,101,40,with_replacement,42,0.0,0.0
fluid,101,40,with_replacement,43,0.0,0.0
fluid,101,40,with_replacement,44,0.0,0.0
fluid,101,40,with_replacement,45,0.0,0.0
fluid,101,40,with_replacement,46,0.0,0.0
fluid,101,40,with_replacement,47,0.0,0.0
fluid,101,40,with_replacement,48,0.0,0.0
fluid,101,40,with_replacement,49,0.0,0.0
fluid,101,40,with_replacement,50,0.0,0.0
fluid,101,40,with_replacement,51,0.0,0.0
fluid,101,40,with_replacement,52,0.0,0.0
fluid,101,40,with_replacement,53,0.0,0.0
fluid,101,40,with_replacement,54,0.0,0.0
fluid,101,40,with_replacement,55,0.0,0.0
fluid,101,40,with_replacement,56,0.0,0.0
fluid,101,40,with_replacement,57,0.0,0.0
fluid,101,40,with_replacement,58,0.0,0.0
fluid,101,40,with_replacement,59,0.0,0.0
fluid,101,40,with_replacement,60,0.0,0.0
fluid,101,40,with_replacement,61,0.0,0.0
fluid,101,40,with_replacement,62,0.0,0.0
fluid,101,40,with_replacement,63,0.0,0.0
fluid,101,40,with_replacement,64,0.0,0.0
fluid,101,40,with_replacement,65,0.0,1.128330764973652e-15
fluid,101,40,with_replacement,66,0.0,0.0
fluid,101,40,with_replacement,67,0.0,0.0
fluid,101,40,with_replacement,68,0.0,0.0
fluid,101,40,with_replacement,69,0.0,1.033883435316261e-14
fluid,101,40,with_replacement,70,0.0,0.0
fluid,101,40,with_replacement,71,0.0,0.0
fluid,101,40,with_replacement,72,0.0,6.154992551802478e-14
fluid,101,40,with_replacement,73,0.0,0.0
fluid,101,40,with_replacement,74,0.0,3.790212259039808e-13
fluid,101,40,with_replacement,75,0.0,0.0
fluid,101,40,with_replacement,76,0.0,1.792862440618689e-12
fluid,101,40,with_replacement,77,0.0,8.380034273180767e-12
fluid,101,40,with_replacement,78,0.0,3.329173214808976e-11
fluid,101,40,with_replacement,79,0.0,0.0
fluid,101,40,with_replacement,80,0.0,1.2873403347453878e-10
fluid,101,40,with_replacement,81,0.0,4.441510889215468e-10
fluid,101,40,with_replacement,82,0.0,6.0302394689408655e-09
fluid,101,40,with_replacement,83,0.0,1.3470954008284264e-08
fluid,101,40,with_replacement,84,0.0,3.721211957571581e-08
fluid,101,40,with_replacement,85,0.0,3.5007685050193995e-07
fluid,101,40,with_replacement,86,0.0,6.115438208183691e-07
fluid,101,40,with_replacement,87,5e-06,4.603499582164161e-06
fluid,101,40,with_replacement,88,1.3e-05,6.8398246168885525e-06
fluid,101,40,with_replacement,89,4.5e-05,4.274415162838292e-05
fluid,101,40,with_replacement,90,0.00016,0.00015876067511615236
fluid,101,40,with_replacement,91,0.000542,0.0005176470507124623
fluid,101,40,with_replacement,92,0.000642,0.000562637117026034
fluid,101,40,with_replacement,93,0.002384,0.002419491844912916
fluid,101,40,with_replacement,94,0.005722,0.005835723170608213
fluid,101,40,with_replacement,95,0.022847,0.022845013207542827
fluid,101,40,with_replacement,96,0.032344,0.03226284019717444
fluid,101,40,with_replacement,97,0.05312,0.05285136663728435
fluid,101,40,with_replacement,98,0.07737,0.07781285250347082
fluid,101,40,with_replacement,99,0.103365,0.10303141172370064
fluid,101,40,with_replacement,100,0.123262,0.12270584362129991
fluid,101,40,with_replacement,101,0.13089,0.13139117508794218
fluid,101,40,with_replacement,102,0.126833,0.12637744230493703
fluid,101,40,with_replacement,103,0.108778,0.10902582115076595
fluid,101,40,with_replacement,104,0.084204,0.08418538058857629
fluid,101,40,with_replacement,105,0.057861,0.05802166605183241
fluid,101,40,with_replacement,106,0.035522,0.0355676215973887
fluid,101,40,with_replacement,107,0.019231,0.019306541232687064
fluid,101,40,with_replacement,108,0.00907,0.009228755676418912
fluid,101,40,with_replacement,109,0.002421,0.0023818915854059205
fluid,101,40,with_replacement,110,0.002313,0.0023646747152347267
fluid,101,40,with_replacement,111,0.000785,0.0007949808005574736
fluid,101,40,with_replacement,112,0.000145,0.00015057818015523283
fluid,101,40,with_replacement,113,6.6e-05,7.719411895456813e-05
fluid,101,40,with_replacement,114,4.8e-05,5.474583683538124e-05
fluid,101,40,with_replacement,115,7e-06,7.603408813762938e-06
fluid,101,40,with_replacement,116,3e-06,3.206041550141881e-06
fluid,101,40,with_replacement,117,0.0,1.2393522141854039e-06
fluid,101,40,with_replacement,118,1e-06,4.6398917091738647e-07
fluid,101,40,with_replacement,119,1e-06,1.5498915548569787e-07
fluid,101,40,with_replacement,120,0.0,5.0391950299759053e-08
fluid,101,40,with_replacement,121,0.0,0.0
fluid,101,40,with_replacement,122,0.0,1.3925563994132145e-08
fluid,101,40,with_replacement,123,0.0,3.802592684639338e-09
fluid,101,40,with_replacement,124,0.0,0.0
fluid,101,40,with_replacement,125,0.0,0.0
fluid,101,40,with_replacement,126,0.0,7.976167401815018e-10
fluid,101,40,with_replacement,127,0.0,0.0
fluid,101,40,with_replacement,128,0.0,1.730568354496269e-10
fluid,101,40,with_replacement,129,0.0,0.0
fluid,101,40,with_replacement,130,0.0,0.0
fluid,101,40,with_replacement,131,0.0,0.0
fluid,101,40,with_replacement,132,0.0,2.515753143838346e-11
fluid,101,40,with_replacement,133,0.0,0.0
fluid,101,40,with_replacement,134,0.0,0.0
fluid,101,40,with_replacement,135,0.0,0.0
fluid,101,40,with_replacement,136,0.0,0.0
fluid,101,40,with_replacement,137,0.0,0.0
fluid,101,40,with_replacement,138,0.0,0.0
fluid,101,40,with_replacement,139,0.0,0.0
fluid,101,40,with_replacement,140,0.0,0.0
fluid,101,40,with_replacement,141,0.0,0.0
fluid,101,40,with_replacement,142,0.0,0.0
fluid,101,40,with_replacement,143,0.0,0.0
fluid,101,40,with_replacement,144,0.0,0.0
fluid,101,40,with_replacement,145,0.0,0.0
fluid,101,40,with_replacement,146,0.0,0.0
fluid,101,40,with_replacement,147,0.0,0.0
fluid,101,40,with_replacement,148,0.0,0.0
fluid,101,40,with_replacement,149,0.0,0.0
fluid,101,40,with_replacement,150,0.0,0.0
fluid,101,40,with_replacement,151,0.0,0.0
fluid,101,40,with_replacement,152,0.0,0.0
fluid,101,40,with_replacement,153,0.0,0.0
fluid,101,40,with_replacement,154,0.0,0.0
fluid,101,40,with_replacement,155,0.0,0.0
fluid,101,40,with_replacement,156,0.0,0.0
fluid,101,40,with_replacement,157,0.0,0.0
fluid,101,40,with_replacement,158,0.0,0.0
fluid,101,40,with_replacement,159,0.0,0.0
fluid,101,40,with_replacement,160,0.0,0.0
fluid,101,40,without_replacement,40,0.0,0.0
fluid,101,40,without_replacement,41,0.0,0.0
fluid,101,40,without_replacement,42,0.0,0.0
fluid,101,40,without_replacement,43,0.0,0.0
fluid,101,40,without_replacement,44,0.0,0.0
fluid,101,40,without_replacement,45,0.0,0.0
fluid,101,40,without_replacement,46,0.0,0.0
fluid,101,40,without_replacement,47,0.0,0.0
fluid,101,40,without_replacement,48,0.0,0.0
fluid,101,40,without_replacement,49,0.0,0.0
fluid,101,40,without_replacement,50,0.0,0.0
fluid,101,40,without_replacement,51,0.0,0.0
fluid,101,40,without_replacement,52,0.0,0.0
fluid,101,40,without_replacement,53,0.0,0.0
fluid,101,40,without_replacement,54,0.0,0.0
fluid,101,40,without_replacement,55,0.0,0.0
fluid,101,40,without_replacement,56,0.0,0.0
fluid,101,40,without_replacement,57,0.0,0.0
fluid,101,40,without_replacement,58,0.0,0.0
fluid,101,40,without_replacement,59,0.0,0.0
fluid,101,40,without_replacement,60,0.0,0.0
fluid,101,40,without_replacement,61,0.0,0.0
fluid,101,40,without_replacement,62,0.0,0.0
fluid,101,40,without_replacement,63,0.0,0.0
fluid,101,40,without_replacement,64,0.0,0.0
fluid,101,40,without_replacement,65,0.0,0.0
fluid,101,40,without_replacement,66,0.0,0.0
fluid,101,40,without_replacement,67,0.0,0.0
fluid,101,40,without_replacement,68,0.0,0.0
fluid,101,40,without_replacement,69,0.0,0.0
fluid,101,40,without_replacement,70,0.0,0.0
fluid,101,40,without_replacement,71,0.0,0.0
fluid,101,40,without_replacement,72,0.0,0.0
fluid,101,40,without_replacement,73,0.0,0.0
fluid,101,40,without_replacement,74,0.0,0.0
fluid,101,40,without_replacement,75,0.0,0.0
fluid,101,40,without_replacement,76,0.0,0.0
fluid,101,40,without_replacement,77,0.0,0.0
fluid,101,40,without_replacement,78,0.0,0.0
fluid,101,40,without_replacement,79,0.0,0.0
fluid,101,40,without_replacement,80,0.0,0.0
fluid,101,40,without_replacement,81,0.0,0.0
fluid,101,40,without_replacement,82,0.0,0.0
fluid,101,40,without_replacement,83,0.0,0.0
fluid,101,40,without_replacement,84,0.0,0.0
fluid,101,40,without_replacement,85,0.0,0.0
fluid,101,40,without_replacement,86,0.0,0.0
fluid,101,40,without_replacement,87,0.0,0.0
fluid,101,40,without_replacement,88,0.0,0.0
fluid,101,40,without_replacement,89,0.0,0.0
fluid,101,40,without_replacement,90,0.0,0.0
fluid,101,40,without_replacement,91,0.0,0.0
fluid,101,40,without_replacement,92,0.0,0.0
fluid,101,40,without_replacement,93,0.0,1.8852677834435624e-07
fluid,101,40,without_replacement,94,1e-05,7.837031539338388e-06
fluid,101,40,without_replacement,95,0.00044,0.0004682281550882204
fluid,101,40,without_replacement,96,0.003281,0.003225250272725008
fluid,101,40,without_replacement,97,0.015443,0.01537071742513239
fluid,101,40,without_replacement,98,0.049896,0.04995765402109288
fluid,101,40,without_replacement,99,0.114746,0.11427140157462615
fluid,101,40,without_replacement,100,0.187434,0.18768707334051124
fluid,101,40,without_replacement,101,0.22368,0.2240976155532576
fluid,101,40,without_replacement,102,0.19557,0.19574780699633587
fluid,101,40,without_replacement,103,0.125559,0.12524466315807226
fluid,101,40,without_replacement,104,0.058632,0.058490446062786444
fluid,101,40,without_replacement,105,0.01964,0.01976704389670908
fluid,101,40,without_replacement,106,0.004775,0.00476477759379054
fluid,101,40,without_replacement,107,0.000785,0.000801349161733402
fluid,101,40,without_replacement,108,0.000103,9.100911315928992e-05
fluid,101,40,without_replacement,109,4e-06,5.4082166525028835e-06
fluid,101,40,without_replacement,110,2e-06,1.4820053690913932e-06
fluid,101,40,without_replacement,111,0.0,4.720598646394108e-08
fluid,101,40,without_replacement,112,0.0,6.354205162694058e-10
fluid,101,40,without_replacement,113,0.0,5.0698445447027064e-11
fluid,101,40,without_replacement,114,0.0,2.534922272351353e-12
fluid,101,40,without_replacement,115,0.0,0.0
fluid,101,40,without_replacement,116,0.0,0.0
fluid,101,40,without_replacement,117,0.0,0.0
fluid,101,40,without_replacement,118,0.0,0.0
fluid,101,40,without_replacement,119,0.0,0.0
fluid,101,40,without_replacement,120,0.0,0.0
fluid,101,40,without_replacement,121,0.0,0.0
fluid,101,40,without_replacement,122,0.0,0.0
fluid,101,40,without_replacement,123,0.0,0.0
fluid,101,40,without_replacement,124,0.0,0.0
fluid,101,40,without_replacement,125,0.0,0.0
fluid,101,40,without_replacement,126,0.0,0.0
fluid,101,40,without_replacement,127,0.0,0.0
fluid,101,40,without_replacement,128,0.0,0.0
fluid,101,40,without_replacement,129,0.0,0.0
fluid,101,40,without_replacement,130,0.0,0.0
fluid,101,40,without_replacement,131,0.0,0.0
fluid,101,40,without_replacement,132,0.0,0.0
fluid,101,40,without_replacement,133,0.0,0.0
fluid,101,40,without_replacement,134,0.0,0.0
fluid,101,40,without_replacement,135,0.0,0.0
fluid,101,40,without_replacement,136,0.0,0.0
fluid,101,40,without_replacement,137,0.0,0.0
fluid,101,40,without_replacement,138,0.0,0.0
fluid,101,40,without_replacement,139,0.0,0.0
fluid,101,40,without_replacement,140,0.0,0.0
fluid,101,40,without_replacement,141,0.0,0.0
fluid,101,40,without_replacement,142,0.0,0.0
fluid,101,40,without_replacement,143,0.0,0.0
fluid,101,40,without_replacement,144,0.0,0.0
fluid,101,40,without_replacement,145,0.0,0.0
fluid,101,40,without_replacement,146,0.0,0.0
fluid,101,40,without_replacement,147,0.0,0.0
fluid,101,40,without_replacement,148,0.0,0.0
fluid,101,40,without_replacement,149,0.0,0.0
fluid,101,40,without_replacement,150,0.0,0.0
fluid,101,40,without_replacement,151,0.0,0.0
fluid,101,40,without_replacement,152,0.0,0.0
fluid,101,40,without_replacement,153,0.0,0.0
fluid,101,40,without_replacement,154,0.0,0.0
fluid,101,40,without_replacement,155,0.0,0.0
fluid,101,40,without_replacement,156,0.0,0.0
fluid,101,40,without_replacement,157,0.0,0.0
fluid,101,40,without_replacement,158,0.0,0.0
fluid,101,40,without_replacement,159,0.0,0.0
fluid,101,40,without_replacement,160,0.0,0.0
fluid,101,45,with_replacement,40,0.0,0.0
fluid,101,45,with_replacement,41,0.0,0.0
fluid,101,45,with_replacement,42,0.0,0.0
fluid,101,45,with_replacement,43,0.0,0.0
fluid,101,45,with_replacement,44,0.0,0.0
fluid,101,45,with_replacement,45,0.0,0.0
fluid,101,45,with_replacement,46,0.0,0.0
fluid,101,45,with_replacement,47,0.0,0.0
fluid,101,45,with_replacement,48,0.0,0.0
fluid,101,45,with_replacement,49,0.0,0.0
fluid,101,45,with_replacement,50,0.0,0.0
fluid,101,45,with_replacement,51,0.0,0.0
fluid,101,45,with_replacement,52,0.0,0.0
fluid,101,45,with_replacement,53,0.0,0.0
fluid,101,45,with_replacement,54,0.0,0.0
fluid,101,45,with_replacement,55,0.0,0.0
fluid,101,45,with_replacement,56,0.0,0.0
fluid,101,45,with_replacement,57,0.0,0.0
fluid,101,45,with_replacement,58,0.0,0.0
fluid,101,45,with_replacement,59,0.0,0.0
fluid,101,45,with_replacement,60,0.0,0.0
fluid,101,45,with_replacement,61,0.0,0.0
fluid,101,45,with_replacement,62,0.0,0.0
fluid,101,45,with_replacement,63,0.0,0.0
fluid,101,45,with_replacement,64,0.0,0.0
fluid,101,45,with_replacement,65,0.0,1.2843627907586463e-17
fluid,101,45,with_replacement,66,0.0,0.0
fluid,101,45,with_replacement,67,0.0,0.0
fluid,101,45,with_replacement,68,0.0,0.0
fluid,101,45,with_replacement,69,0.0,1.2514800084651085e-16
fluid,101,45,with_replacement,70,0.0,0.0
fluid,101,45,with_replacement,71,0.0,8.184293473700114e-16
fluid,101,45,with_replacement,72,0.0,0.0
fluid,101,45,with_replacement,73,0.0,5.346603221426917e-15
fluid,101,45,with_replacement,74,0.0,0.0
fluid,101,45,with_replacement,75,0.0,2.7527980085412546e-14
fluid,101,45,with_replacement,76,0.0,1.3721972364865778e-13
fluid,101,45,with_replacement,77,0.0,5.910361525985082e-13
fluid,101,45,with_replacement,78,0.0,0.0
fluid,101,45,with_replacement,79,0.0,2.445922027993845e-12
fluid,101,45,with_replacement,80,0.0,4.189322087185339e-11
fluid,101,45,with_replacement,81,0.0,1.0860396950020168e-10
fluid,101,45,with_replacement,82,0.0,3.4618833524725535e-10
fluid,101,45,with_replacement,83,0.0,1.035551912249341e-09
fluid,101,45,with_replacement,84,0.0,1.1135691113490797e-08
fluid,101,45,with_replacement,85,0.0,2.149486299925997e-08
fluid,101,45,with_replacement,86,0.0,1.8575987971287328e-07
fluid,101,45,with_replacement,87,0.0,1.0029368326743883e-06
fluid,101,45,with_replacement,88,6e-06,4.717805519395746e-06
fluid,101,45,with_replacement,89,1.2e-05,1.9507797289214567e-05
fluid,101,45,with_replacement,90,7.5e-05,7.141868661445636e-05
fluid,101,45,with_replacement,91,0.000229,0.00023287283901581797
fluid,101,45,with_replacement,92,0.000644,0.0006795847578580965
fluid,101,45,with_replacement,93,0.001786,0.001782087346658891
fluid,101,45,with_replacement,94,0.004146,0.004213145434823937
fluid,101,45,with_replacement,95,0.0163,0.01638741052086144
fluid,101,45,with_replacement,96,0.023348,0.02338552438061231
fluid,101,45,with_replacement,97,0.039276,0.03915794599669881
fluid,101,45,with_replacement,98,0.097738,0.09798754591362842
fluid,101,45,with_replacement,99,0.093492,0.09371025855567273
fluid,101,45,with_replacement,100,0.174035,0.17345473931414057
fluid,101,45,with_replacement,101,0.12405,0.12410477397475297
fluid,101,45,with_replacement,102,0.117466,0.11749122663945427
fluid,101,45,with_replacement,103,0.143123,0.1431824393770239
fluid,101,45,with_replacement,104,0.066651,0.06672129644057499
fluid,101,45,with_replacement,105,0.044816,0.04457843275457129
fluid,101,45,with_replacement,106,0.026919,0.026807833748205185
fluid,101,45,with_replacement,107,0.014402,0.014457281386819123
fluid,101,45,with_replacement,108,0.006912,0.006960971644678061
fluid,101,45,with_replacement,109,0.002956,0.002976251747585284
fluid,101,45,with_replacement,110,0.001101,0.0011226264980296486
fluid,101,45,with_replacement,111,0.000386,0.00037057164949242543
fluid,101,45,with_replacement,112,6.6e-05,7.003637145985276e-05
fluid,101,45,with_replacement,113,4.8e-05,5.355903712433859e-05
fluid,101,45,with_replacement,114,1.2e-05,8.32773328746243e-06
fluid,101,45,with_replacement,115,4e-06,5.344058763881899e-06
fluid,101,45,with_replacement,116,0.0,6.53072010806159e-07
fluid,101,45,with_replacement,117,1e-06,2.544378614628839e-07
fluid,101,45,with_replacement,118,0.0,9.16517129263865e-08
fluid,101,45,with_replacement,119,0.0,3.169635606033749e-08
fluid,101,45,with_replacement,120,0.0,9.893073310893222e-09
fluid,101,45,with_replacement,121,0.0,2.966772010860118e-09
fluid,101,45,with_replacement,122,0.0,0.0
fluid,101,45,with_replacement,123,0.0,7.687629246794709e-10
fluid,101,45,with_replacement,124,0.0,1.928619230058586e-10
fluid,101,45,with_replacement,125,0.0,0.0
fluid,101,45,with_replacement,126,0.0,3.813293060781453e-11
fluid,101,45,with_replacement,127,0.0,0.0
fluid,101,45,with_replacement,128,0.0,0.0
fluid,101,45,with_replacement,129,0.0,7.531705977786573e-12
fluid,101,45,with_replacement,130,0.0,0.0
fluid,101,45,with_replacement,131,0.0,0.0
fluid,101,45,with_replacement,132,0.0,0.0
fluid,101,45,with_replacement,133,0.0,1.0264746460538166e-12
fluid,101,45,with_replacement,134,0.0,0.0
fluid,101,45,with_replacement,135,0.0,0.0
fluid,101,45,with_replacement,136,0.0,0.0
fluid,101,45,with_replacement,137,0.0,0.0
fluid,101,45,with_replacement,138,0.0,0.0
fluid,101,45,with_replacement,139,0.0,0.0
fluid,101,45,with_replacement,140,0.0,0.0
fluid,101,45,with_replacement,141,0.0,0.0
fluid,101,45,with_replacement,142,0.0,0.0
fluid,101,45,with_replacement,143,0.0,0.0
fluid,101,45,with_replacement,144,0.0,0.0
fluid,101,45,with_replacement,145,0.0,0.0
fluid,101,45,with_replacement,146,0.0,0.0
fluid,101,45,with_replacement,147,0.0,0.0
fluid,101,45,with_replacement,148,0.0,0.0
fluid,101,45,with_replacement,149,0.0,0.0
fluid,101,45,with_replacement,150,0.0,0.0
fluid,101,45,with_replacement,151,0.0,0.0
fluid,101,45,with_replacement,152,0.0,0.0
fluid,101,45,with_replacement,153,0.0,0.0
fluid,101,45,with_replacement,154,0.0,0.0
fluid,101,45,with_replacement,155,0.0,0.0
fluid,101,45,with_replacement,156,0.0,0.0
fluid,101,45,with_replacement,157,0.0,0.0
fluid,101,45,with_replacement,158,0.0,0.0
fluid,101,45,with_replacement,159,0.0,0.0
fluid,101,45,with_replacement,160,0.0,0.0
fluid,101,45,without_replacement,40,0.0,0.0
fluid,101,45,without_replacement,41,0.0,0.0
fluid,101,45,without_replacement,42,0.0,0.0
fluid,101,45,without_replacement,43,0.0,0.0
fluid,101,45,without_replacement,44,0.0,0.0
fluid,101,45,without_replacement,45,0.0,0.0
fluid,101,45,without_replacement,46,0.0,0.0
fluid,101,45,without_replacement,47,0.0,0.0
fluid,101,45,without_replacement,48,0.0,0.0
fluid,101,45,without_replacement,49,0.0,0.0
fluid,101,45,without_replacement,50,0.0,0.0
fluid,101,45,without_replacement,51,0.0,0.0
fluid,101,45,without_replacement,52,0.0,0.0
fluid,101,45,without_replacement,53,0.0,0.0
fluid,101,45,without_replacement,54,0.0,0.0
fluid,101,45,without_replacement,55,0.0,0.0
fluid,101,45,without_replacement,56,0.0,0.0
fluid,101,45,without_replacement,57,0.0,0.0
fluid,101,45,without_replacement,58,0.0,0.0
fluid,101,45,without_replacement,59,0.0,0.0
fluid,101,45,without_replacement,60,0.0,0.0
fluid,101,45,without_replacement,61,0.0,0.0
fluid,101,45,without_replacement,62,0.0,0.0
fluid,101,45,without_replacement,63,0.0,0.0
fluid,101,45,without_replacement,64,0.0,0.0
fluid,101,45,without_replacement,65,0.0,0.0
fluid,101,45,without_replacement,66,0.0,0.0
fluid,101,45,without_replacement,67,0.0,0.0
fluid,101,45,without_replacement,68,0.0,0.0
fluid,101,45,without_replacement,69,0.0,0.0
fluid,101,45,without_replacement,70,0.0,0.0
fluid,101,45,without_replacement,71,0.0,0.0
fluid,101,45,without_replacement,72,0.0,0.0
fluid,101,45,without_replacement,73,0.0,0.0
fluid,101,45,without_replacement,74,0.0,0.0
fluid,101,45,without_replacement,75,0.0,0.0
fluid,101,45,without_replacement,76,0.0,0.0
fluid,101,45,without_replacement,77,0.0,0.0
fluid,101,45,without_replacement,78,0.0,0.0
fluid,101,45,without_replacement,79,0.0,0.0
fluid,101,45,without_replacement,80,0.0,0.0
fluid,101,45,without_replacement,81,0.0,0.0
fluid,101,45,without_replacement,82,0.0,0.0
fluid,101,45,without_replacement,83,0.0,0.0
fluid,101,45,without_replacement,84,0.0,0.0
fluid,101,45,without_replacement,85,0.0,0.0
fluid,101,45,without_replacement,86,0.0,0.0
fluid,101,45,without_replacement,87,0.0,0.0
fluid,101,45,without_replacement,88,0.0,0.0
fluid,101,45,without_replacement,89,0.0,0.0
fluid,101,45,without_replacement,90,0.0,0.0
fluid,101,45,without_replacement,91,0.0,0.0
fluid,101,45,without_replacement,92,0.0,0.0
fluid,101,45,without_replacement,93,0.0,0.0
fluid,101,45,without_replacement,94,0.0,0.0
fluid,101,45,without_replacement,95,7e-06,5.649879517838067e-06
fluid,101,45,without_replacement,96,0.000199,0.00018334412945141177
fluid,101,45,without_replacement,97,0.002247,0.0022066307047713166
fluid,101,45,without_replacement,98,0.032522,0.03232572443970582
fluid,101,45,without_replacement,99,0.08646,0.08632320892277695
fluid,101,45,without_replacement,100,0.290379,0.29028382453295704
fluid,101,45,without_replacement,101,0.242008,0.241766502784412
fluid,101,45,without_replacement,102,0.190241,0.19072381549748332
fluid,101,45,without_replacement,103,0.12971,0.12990965905784774
fluid,101,45,without_replacement,104,0.021294,0.02122122455121368
fluid,101,45,without_replacement,105,0.004284,0.0044177988184477
fluid,101,45,without_replacement,106,0.000602,0.0005851998702942404
fluid,101,45,without_replacement,107,4.5e-05,4.559566592470083e-05
fluid,101,45,without_replacement,108,2e-06,1.796565322394485e-06
fluid,101,45,without_replacement,109,0.0,2.4579873813854897e-08
fluid,101,45,without_replacement,110,0.0,0.0
fluid,101,45,without_replacement,111,0.0,0.0
fluid,101,45,without_replacement,112,0.0,0.0
fluid,101,45,without_replacement,113,0.0,0.0
fluid,101,45,without_replacement,114,0.0,0.0
fluid,101,45,without_replacement,115,0.0,0.0
fluid,101,45,without_replacement,116,0.0,0.0
fluid,101,45,without_replacement,117,0.0,0.0
fluid,101,45,without_replacement,118,0.0,0.0
fluid,101,45,without_replacement,119,0.0,0.0
fluid,101,45,without_replacement,120,0.0,0.0
fluid,101,45,without_replacement,121,0.0,0.0
fluid,101,45,without_replacement,122,0.0,0.0
fluid,101,45,without_replacement,123,0.0,0.0
fluid,101,45,without_replacement,124,0.0,0.0
fluid,101,45,without_replacement,125,0.0,0.0
fluid,101,45,without_replacement,126,0.0,0.0
fluid,101,45,without_replacement,127,0.0,0.0
fluid,101,45,without_replacement,128,0.0,0.0
fluid,101,45,without_replacement,129,0.0,0.0
fluid,101,45,without_replacement,130,0.0,0.0
fluid,101,45,without_replacement,131,0.0,0.0
fluid,101,45,without_replacement,132,0.0,0.0
fluid,101,45,without_replacement,133,0.0,0.0
fluid,101,45,without_replacement,134,0.0,0.0
fluid,101,45,without_replacement,135,0.0,0.0
fluid,101,45,without_replacement,136,0.0,0.0
fluid,101,45,without_replacement,137,0.0,0.0
fluid,101,45,without_replacement,138,0.0,0.0
fluid,101,45,without_replacement,139,0.0,0.0
fluid,101,45,without_replacement,140,0.0,0.0
fluid,101,45,without_replacement,141,0.0,0.0
fluid,101,45,without_replacement,142,0.0,0.0
fluid,101,45,without_replacement,143,0.0,0.0
fluid,101,45,without_replacement,144,0.0,0.0
fluid,101,45,without_replacement,145,0.0,0.0
fluid,101,45,without_replacement,146,0.0,0.0
fluid,101,45,without_replacement,147,0.0,0.0
fluid,101,45,without_replacement,148,0.0,0.0
fluid,101,45,without_replacement,149,0.0,0.0
fluid,101,45,without_replacement,150,0.0,0.0
fluid,101,45,without_replacement,151,0.0,0.0
fluid,101,45,without_replacement,152,0.0,0.0
fluid,101,45,without_replacement,153,0.0,0.0
fluid,101,45,without_replacement,154,0.0,0.0
fluid,101,45,without_replacement,155,0.0,0.0
fluid,101,45,without_replacement,156,0.0,0.0
fluid,101,45,without_replacement,157,0.0,0.0
fluid,101,45,without_replacement,158,0.0,0.0
fluid,101,45,without_replacement,159,0.0,0.0
fluid,101,45,without_replacement,160,0.0,0.0
fluid,101,50,with_replacement,40,0.0,0.0
fluid,101,50,with_replacement,41,0.0,0.0
fluid,101,50,with_replacement,42,0.0,0.0
fluid,101,50,with_replacement,43,0.0,0.0
fluid,101,50,with_replacement,44,0.0,0.0
fluid,101,50,with_replacement,45,0.0,0.0
fluid,101,50,with_replacement,46,0.0,0.0
fluid,101,50,with_replacement,47,0.0,0.0
fluid,101,50,with_replacement,48,0.0,0.0
fluid,101,50,with_replacement,49,0.0,0.0
fluid,101,50,with_replacement,50,0.0,0.0
fluid,101,50,with_replacement,51,0.0,0.0
fluid,101,50,with_replacement,52,0.0,0.0
fluid,101,50,with_replacement,53,0.0,0.0
fluid,101,50,with_replacement,54,0.0,0.0
fluid,101,50,with_replacement,55,0.0,0.0
fluid,101,50,with_replacement,56,0.0,0.0
fluid,101,50,with_replacement,57,0.0,0.0
fluid,101,50,with_replacement,58,0.0,0.0
fluid,101,50,with_replacement,59,0.0,0.0
fluid,101,50,with_replacement,60,0.0,0.0
fluid,101,50,with_replacement,61,0.0,0.0
fluid,101,50,with_replacement,62,0.0,0.0
fluid,101,50,with_replacement,63,0.0,0.0
fluid,101,50,with_replacement,64,0.0,1.4472344352605673e-19
fluid,101,50,with_replacement,65,0.0,0.0
fluid,101,50,with_replacement,66,0.0,0.0
fluid,101,50,with_replacement,67,0.0,0.0
fluid,101,50,with_replacement,68,0.0,1.4926805895916664e-18
